 Merge1=Z:\Users2012\Darja.0912\saxs-0\Processed\lyz_218.datMerge2=
 Z:\Users2012\Darja.0912\WAXS-0\Processed\lyz_218.dat
  0.543710E+00  0.980141E+01  0.886803E-01
  0.546445E+00  0.973351E+01  0.878051E-01
  0.549179E+00  0.979031E+01  0.879579E-01
  0.551913E+00  0.973463E+01  0.874265E-01
  0.554647E+00  0.967783E+01  0.878098E-01
  0.557381E+00  0.973473E+01  0.878303E-01
  0.560115E+00  0.970378E+01  0.864528E-01
  0.562849E+00  0.967074E+01  0.866418E-01
  0.565583E+00  0.966986E+01  0.870281E-01
  0.568317E+00  0.969640E+01  0.874883E-01
  0.571051E+00  0.964209E+01  0.861949E-01
  0.573785E+00  0.964201E+01  0.860452E-01
  0.576519E+00  0.960938E+01  0.862027E-01
  0.579253E+00  0.958830E+01  0.863581E-01
  0.581987E+00  0.963257E+01  0.857658E-01
  0.584721E+00  0.962083E+01  0.863099E-01
  0.587455E+00  0.967697E+01  0.862846E-01
  0.590189E+00  0.953986E+01  0.855079E-01
  0.592923E+00  0.949486E+01  0.859668E-01
  0.595657E+00  0.953347E+01  0.850655E-01
  0.598391E+00  0.949495E+01  0.849308E-01
  0.601125E+00  0.948070E+01  0.852034E-01
  0.603859E+00  0.953971E+01  0.849762E-01
  0.606593E+00  0.955388E+01  0.845820E-01
  0.609328E+00  0.947857E+01  0.849193E-01
  0.612062E+00  0.939766E+01  0.843767E-01
  0.614796E+00  0.938384E+01  0.845953E-01
  0.617530E+00  0.937485E+01  0.838120E-01
  0.620264E+00  0.938434E+01  0.844425E-01
  0.622998E+00  0.930310E+01  0.839044E-01
  0.625732E+00  0.928172E+01  0.836862E-01
  0.628466E+00  0.936139E+01  0.831544E-01
  0.631200E+00  0.931695E+01  0.829406E-01
  0.633934E+00  0.922028E+01  0.835927E-01
  0.636668E+00  0.919181E+01  0.828148E-01
  0.639402E+00  0.906602E+01  0.822324E-01
  0.642136E+00  0.904878E+01  0.816652E-01
  0.644870E+00  0.916408E+01  0.822582E-01
  0.647604E+00  0.909062E+01  0.828016E-01
  0.650338E+00  0.911098E+01  0.822401E-01
  0.653072E+00  0.904898E+01  0.813460E-01
  0.655806E+00  0.902696E+01  0.821185E-01
  0.658540E+00  0.908925E+01  0.812651E-01
  0.661274E+00  0.914230E+01  0.822332E-01
  0.664008E+00  0.911200E+01  0.809454E-01
  0.666742E+00  0.904211E+01  0.808008E-01
  0.669476E+00  0.899134E+01  0.808675E-01
  0.672211E+00  0.896093E+01  0.807240E-01
  0.674945E+00  0.893586E+01  0.812235E-01
  0.677679E+00  0.897554E+01  0.800732E-01
  0.680413E+00  0.897923E+01  0.808439E-01
  0.683147E+00  0.896126E+01  0.809227E-01
  0.685881E+00  0.898082E+01  0.804849E-01
  0.688615E+00  0.894528E+01  0.807589E-01
  0.691349E+00  0.884978E+01  0.795682E-01
  0.694083E+00  0.878817E+01  0.794490E-01
  0.696817E+00  0.883722E+01  0.793368E-01
  0.699551E+00  0.877718E+01  0.785885E-01
  0.702285E+00  0.870930E+01  0.790293E-01
  0.705019E+00  0.877264E+01  0.793404E-01
  0.707753E+00  0.874038E+01  0.792702E-01
  0.710487E+00  0.863342E+01  0.778807E-01
  0.713221E+00  0.865191E+01  0.781292E-01
  0.715955E+00  0.868854E+01  0.785940E-01
  0.718689E+00  0.863966E+01  0.785326E-01
  0.721423E+00  0.866498E+01  0.784812E-01
  0.724157E+00  0.851185E+01  0.775393E-01
  0.726891E+00  0.851954E+01  0.771427E-01
  0.729625E+00  0.845171E+01  0.771077E-01
  0.732359E+00  0.849964E+01  0.771162E-01
  0.735094E+00  0.843349E+01  0.767373E-01
  0.737828E+00  0.841654E+01  0.760654E-01
  0.740562E+00  0.840939E+01  0.766545E-01
  0.743296E+00  0.834177E+01  0.763195E-01
  0.746030E+00  0.829843E+01  0.754449E-01
  0.748764E+00  0.827649E+01  0.753477E-01
  0.751498E+00  0.829779E+01  0.757972E-01
  0.754232E+00  0.833687E+01  0.759987E-01
  0.756966E+00  0.823507E+01  0.751349E-01
  0.759700E+00  0.823780E+01  0.753395E-01
  0.762434E+00  0.829506E+01  0.754821E-01
  0.765168E+00  0.825918E+01  0.755097E-01
  0.767902E+00  0.811979E+01  0.750354E-01
  0.770636E+00  0.805628E+01  0.747794E-01
  0.773370E+00  0.812921E+01  0.752766E-01
  0.776104E+00  0.813093E+01  0.753242E-01
  0.778838E+00  0.802167E+01  0.749914E-01
  0.781572E+00  0.798470E+01  0.745228E-01
  0.784306E+00  0.806447E+01  0.753179E-01
  0.787040E+00  0.804286E+01  0.759243E-01
  0.789774E+00  0.788606E+01  0.751869E-01
  0.792508E+00  0.793243E+01  0.753014E-01
  0.795242E+00  0.792513E+01  0.752638E-01
  0.797977E+00  0.786595E+01  0.753463E-01
  0.800711E+00  0.789786E+01  0.763009E-01
  0.803445E+00  0.791220E+01  0.754461E-01
  0.806179E+00  0.781580E+01  0.756536E-01
  0.808913E+00  0.772926E+01  0.752877E-01
  0.811647E+00  0.772901E+01  0.755853E-01
  0.814381E+00  0.770962E+01  0.749225E-01
  0.817115E+00  0.772549E+01  0.752027E-01
  0.819849E+00  0.762561E+01  0.755271E-01
  0.822583E+00  0.763133E+01  0.753027E-01
  0.825317E+00  0.752382E+01  0.749473E-01
  0.828051E+00  0.753112E+01  0.747886E-01
  0.830785E+00  0.755681E+01  0.745102E-01
  0.833519E+00  0.750673E+01  0.753575E-01
  0.836253E+00  0.747725E+01  0.748075E-01
  0.838987E+00  0.748975E+01  0.747995E-01
  0.841721E+00  0.748935E+01  0.752512E-01
  0.844455E+00  0.740786E+01  0.746883E-01
  0.847189E+00  0.736406E+01  0.747621E-01
  0.849923E+00  0.741754E+01  0.740725E-01
  0.852657E+00  0.730665E+01  0.745217E-01
  0.855391E+00  0.729771E+01  0.744115E-01
  0.858125E+00  0.738012E+01  0.752052E-01
  0.860860E+00  0.725267E+01  0.745269E-01
  0.863594E+00  0.718477E+01  0.737748E-01
  0.866328E+00  0.718039E+01  0.741600E-01
  0.869062E+00  0.715687E+01  0.741268E-01
  0.871796E+00  0.719872E+01  0.743294E-01
  0.874530E+00  0.715573E+01  0.739833E-01
  0.877264E+00  0.709436E+01  0.740022E-01
  0.879998E+00  0.707358E+01  0.742947E-01
  0.882732E+00  0.702320E+01  0.740337E-01
  0.885466E+00  0.700175E+01  0.735685E-01
  0.888200E+00  0.697918E+01  0.736647E-01
  0.890934E+00  0.694596E+01  0.734936E-01
  0.893668E+00  0.702572E+01  0.741591E-01
  0.896402E+00  0.700104E+01  0.737894E-01
  0.899136E+00  0.688090E+01  0.729621E-01
  0.901870E+00  0.682323E+01  0.730352E-01
  0.904604E+00  0.687149E+01  0.735709E-01
  0.907338E+00  0.687906E+01  0.733064E-01
  0.910072E+00  0.677556E+01  0.733276E-01
  0.912806E+00  0.671413E+01  0.727779E-01
  0.915540E+00  0.666738E+01  0.722668E-01
  0.918274E+00  0.674779E+01  0.731468E-01
  0.921009E+00  0.685962E+01  0.735066E-01
  0.923743E+00  0.669441E+01  0.729144E-01
  0.926477E+00  0.663941E+01  0.728749E-01
  0.929211E+00  0.661394E+01  0.718976E-01
  0.931945E+00  0.664448E+01  0.725896E-01
  0.934679E+00  0.660411E+01  0.725583E-01
  0.937413E+00  0.649497E+01  0.724107E-01
  0.940147E+00  0.649396E+01  0.723550E-01
  0.942881E+00  0.649213E+01  0.718515E-01
  0.945615E+00  0.644289E+01  0.723270E-01
  0.948349E+00  0.646428E+01  0.718178E-01
  0.951083E+00  0.642245E+01  0.721497E-01
  0.953817E+00  0.641074E+01  0.722004E-01
  0.956551E+00  0.627426E+01  0.718545E-01
  0.959285E+00  0.629452E+01  0.721515E-01
  0.962019E+00  0.626353E+01  0.712278E-01
  0.964753E+00  0.626226E+01  0.714609E-01
  0.967487E+00  0.622356E+01  0.712229E-01
  0.970221E+00  0.619572E+01  0.711798E-01
  0.972955E+00  0.617266E+01  0.713947E-01
  0.975689E+00  0.617114E+01  0.710183E-01
  0.978423E+00  0.620880E+01  0.716763E-01
  0.981157E+00  0.616864E+01  0.709802E-01
  0.983892E+00  0.608627E+01  0.715761E-01
  0.986626E+00  0.612243E+01  0.713423E-01
  0.989360E+00  0.616364E+01  0.713592E-01
  0.992094E+00  0.605055E+01  0.712607E-01
  0.994828E+00  0.594588E+01  0.702402E-01
  0.997562E+00  0.594158E+01  0.704341E-01
  0.100030E+01  0.590606E+01  0.698801E-01
  0.100303E+01  0.591941E+01  0.702481E-01
  0.100576E+01  0.594465E+01  0.701935E-01
  0.100850E+01  0.586900E+01  0.704517E-01
  0.101123E+01  0.590535E+01  0.702416E-01
  0.101397E+01  0.585170E+01  0.698894E-01
  0.101670E+01  0.577795E+01  0.704894E-01
  0.101943E+01  0.579980E+01  0.701709E-01
  0.102217E+01  0.569446E+01  0.699577E-01
  0.102490E+01  0.579988E+01  0.700187E-01
  0.102764E+01  0.575440E+01  0.692376E-01
  0.103037E+01  0.571736E+01  0.702528E-01
  0.103310E+01  0.566759E+01  0.691613E-01
  0.103584E+01  0.563170E+01  0.696723E-01
  0.103857E+01  0.557892E+01  0.694330E-01
  0.104131E+01  0.557115E+01  0.694211E-01
  0.104404E+01  0.552433E+01  0.697442E-01
  0.104677E+01  0.544948E+01  0.682965E-01
  0.104951E+01  0.551875E+01  0.689532E-01
  0.105224E+01  0.550982E+01  0.689711E-01
  0.105498E+01  0.545830E+01  0.689038E-01
  0.105771E+01  0.545576E+01  0.692739E-01
  0.106044E+01  0.537342E+01  0.683301E-01
  0.106318E+01  0.536874E+01  0.687614E-01
  0.106591E+01  0.540075E+01  0.680259E-01
  0.106865E+01  0.537936E+01  0.683301E-01
  0.107138E+01  0.535216E+01  0.687105E-01
  0.107411E+01  0.532105E+01  0.680072E-01
  0.107685E+01  0.531810E+01  0.685685E-01
  0.107958E+01  0.529646E+01  0.677599E-01
  0.108232E+01  0.525359E+01  0.679597E-01
  0.108505E+01  0.520397E+01  0.682006E-01
  0.108779E+01  0.516371E+01  0.679261E-01
  0.109052E+01  0.515220E+01  0.681281E-01
  0.109325E+01  0.508928E+01  0.670919E-01
  0.109599E+01  0.514476E+01  0.677886E-01
  0.109872E+01  0.511624E+01  0.677564E-01
  0.110146E+01  0.504559E+01  0.675548E-01
  0.110419E+01  0.499279E+01  0.674846E-01
  0.110692E+01  0.502938E+01  0.671180E-01
  0.110966E+01  0.492687E+01  0.668643E-01
  0.111239E+01  0.493346E+01  0.670486E-01
  0.111513E+01  0.494498E+01  0.666633E-01
  0.111786E+01  0.497767E+01  0.671790E-01
  0.112059E+01  0.493651E+01  0.668621E-01
  0.112333E+01  0.484243E+01  0.666419E-01
  0.112606E+01  0.489698E+01  0.668707E-01
  0.112880E+01  0.488406E+01  0.664315E-01
  0.113153E+01  0.486404E+01  0.667435E-01
  0.113426E+01  0.484257E+01  0.664206E-01
  0.113700E+01  0.477855E+01  0.660525E-01
  0.113973E+01  0.475144E+01  0.659357E-01
  0.114247E+01  0.483082E+01  0.667059E-01
  0.114520E+01  0.472325E+01  0.662254E-01
  0.114793E+01  0.476594E+01  0.662906E-01
  0.115067E+01  0.466519E+01  0.659217E-01
  0.115340E+01  0.462899E+01  0.657341E-01
  0.115614E+01  0.460047E+01  0.657492E-01
  0.115887E+01  0.466871E+01  0.657688E-01
  0.116160E+01  0.459163E+01  0.653837E-01
  0.116434E+01  0.459351E+01  0.655926E-01
  0.116707E+01  0.451263E+01  0.654616E-01
  0.116981E+01  0.458592E+01  0.655393E-01
  0.117254E+01  0.447210E+01  0.649036E-01
  0.117527E+01  0.441593E+01  0.646437E-01
  0.117801E+01  0.435446E+01  0.649432E-01
  0.118074E+01  0.433957E+01  0.647458E-01
  0.118348E+01  0.433191E+01  0.646450E-01
  0.118621E+01  0.433874E+01  0.645253E-01
  0.118894E+01  0.429635E+01  0.643652E-01
  0.119168E+01  0.428657E+01  0.646579E-01
  0.119441E+01  0.434861E+01  0.648384E-01
  0.119715E+01  0.431091E+01  0.646260E-01
  0.119988E+01  0.421342E+01  0.641097E-01
  0.120262E+01  0.422370E+01  0.641265E-01
  0.120535E+01  0.418492E+01  0.637152E-01
  0.120808E+01  0.424917E+01  0.639565E-01
  0.121082E+01  0.418355E+01  0.641161E-01
  0.121355E+01  0.409891E+01  0.640878E-01
  0.121629E+01  0.412872E+01  0.640313E-01
  0.121902E+01  0.418777E+01  0.637555E-01
  0.122175E+01  0.413998E+01  0.634951E-01
  0.122449E+01  0.406478E+01  0.634582E-01
  0.122722E+01  0.405606E+01  0.639017E-01
  0.122996E+01  0.402938E+01  0.941606E-01
  0.123269E+01  0.399653E+01  0.507820E-01
  0.123816E+01  0.393186E+01  0.840766E-01
  0.124089E+01  0.400438E+01  0.741653E-01
  0.124363E+01  0.404896E+01  0.744833E-01
  0.124636E+01  0.396087E+01  0.747744E-01
  0.124909E+01  0.394486E+01  0.749438E-01
  0.125183E+01  0.389470E+01  0.766418E-01
  0.125456E+01  0.388696E+01  0.766719E-01
  0.125730E+01  0.385769E+01  0.780797E-01
  0.126003E+01  0.395975E+01  0.805587E-01
  0.126276E+01  0.390296E+01  0.805509E-01
  0.126550E+01  0.372483E+01  0.745530E-01
  0.126823E+01  0.371312E+01  0.715044E-01
  0.127097E+01  0.371370E+01  0.702442E-01
  0.127370E+01  0.372941E+01  0.693530E-01
  0.127643E+01  0.375032E+01  0.683390E-01
  0.127917E+01  0.368270E+01  0.685194E-01
  0.128190E+01  0.362802E+01  0.672981E-01
  0.128464E+01  0.358471E+01  0.670528E-01
  0.128737E+01  0.363719E+01  0.666723E-01
  0.129010E+01  0.360969E+01  0.657249E-01
  0.129284E+01  0.361788E+01  0.652298E-01
  0.129557E+01  0.356050E+01  0.645276E-01
  0.129831E+01  0.354407E+01  0.639144E-01
  0.130104E+01  0.355125E+01  0.640262E-01
  0.130377E+01  0.348458E+01  0.627147E-01
  0.130651E+01  0.346011E+01  0.627697E-01
  0.130924E+01  0.352685E+01  0.633919E-01
  0.131198E+01  0.339918E+01  0.624582E-01
  0.131471E+01  0.339238E+01  0.623305E-01
  0.131744E+01  0.337871E+01  0.615238E-01
  0.132018E+01  0.345474E+01  0.620992E-01
  0.132291E+01  0.340146E+01  0.622706E-01
  0.132565E+01  0.335104E+01  0.618409E-01
  0.132838E+01  0.332450E+01  0.613664E-01
  0.133112E+01  0.332376E+01  0.614260E-01
  0.133385E+01  0.337000E+01  0.619299E-01
  0.133658E+01  0.338980E+01  0.620621E-01
  0.133932E+01  0.332429E+01  0.610146E-01
  0.134205E+01  0.323644E+01  0.612157E-01
  0.134479E+01  0.321858E+01  0.615898E-01
  0.134752E+01  0.319837E+01  0.616931E-01
  0.135025E+01  0.313688E+01  0.609398E-01
  0.135299E+01  0.318051E+01  0.613135E-01
  0.135572E+01  0.313791E+01  0.608209E-01
  0.135846E+01  0.313329E+01  0.610363E-01
  0.136119E+01  0.312305E+01  0.602526E-01
  0.136392E+01  0.306203E+01  0.601458E-01
  0.136666E+01  0.313094E+01  0.607456E-01
  0.136939E+01  0.311364E+01  0.604544E-01
  0.137213E+01  0.307800E+01  0.602081E-01
  0.137486E+01  0.297947E+01  0.600620E-01
  0.137759E+01  0.299368E+01  0.599287E-01
  0.138033E+01  0.302374E+01  0.603326E-01
  0.138306E+01  0.302705E+01  0.600888E-01
  0.138580E+01  0.297448E+01  0.595782E-01
  0.138853E+01  0.296527E+01  0.595598E-01
  0.139126E+01  0.288010E+01  0.590764E-01
  0.139400E+01  0.288029E+01  0.593577E-01
  0.139673E+01  0.287203E+01  0.599184E-01
  0.139947E+01  0.281705E+01  0.592020E-01
  0.140220E+01  0.283235E+01  0.593123E-01
  0.140493E+01  0.285235E+01  0.591047E-01
  0.140767E+01  0.283567E+01  0.590432E-01
  0.141040E+01  0.281195E+01  0.591734E-01
  0.141314E+01  0.275538E+01  0.593336E-01
  0.141587E+01  0.281821E+01  0.591701E-01
  0.141860E+01  0.281080E+01  0.588375E-01
  0.142134E+01  0.278854E+01  0.588497E-01
  0.142407E+01  0.278067E+01  0.589681E-01
  0.142681E+01  0.274863E+01  0.586830E-01
  0.142954E+01  0.275233E+01  0.587124E-01
  0.143227E+01  0.263727E+01  0.577690E-01
  0.143501E+01  0.266870E+01  0.586537E-01
  0.143774E+01  0.265630E+01  0.582826E-01
  0.144048E+01  0.262805E+01  0.580694E-01
  0.144321E+01  0.256527E+01  0.576914E-01
  0.144594E+01  0.259419E+01  0.581121E-01
  0.144868E+01  0.258707E+01  0.584466E-01
  0.145141E+01  0.256114E+01  0.579012E-01
  0.145415E+01  0.252698E+01  0.574697E-01
  0.145688E+01  0.257432E+01  0.574373E-01
  0.145962E+01  0.250120E+01  0.572119E-01
  0.146235E+01  0.249467E+01  0.566755E-01
  0.146508E+01  0.253373E+01  0.568552E-01
  0.146782E+01  0.248033E+01  0.569014E-01
  0.147055E+01  0.241931E+01  0.560322E-01
  0.147329E+01  0.247456E+01  0.562121E-01
  0.147602E+01  0.242628E+01  0.559865E-01
  0.147875E+01  0.234689E+01  0.554100E-01
  0.148149E+01  0.239261E+01  0.560673E-01
  0.148422E+01  0.240819E+01  0.559970E-01
  0.148696E+01  0.236957E+01  0.561821E-01
  0.148969E+01  0.236897E+01  0.552429E-01
  0.149242E+01  0.237269E+01  0.554884E-01
  0.149516E+01  0.228405E+01  0.555694E-01
  0.149789E+01  0.233320E+01  0.556637E-01
  0.150063E+01  0.235735E+01  0.557883E-01
  0.150336E+01  0.226498E+01  0.553694E-01
  0.150609E+01  0.223546E+01  0.555110E-01
  0.150883E+01  0.220122E+01  0.553453E-01
  0.151156E+01  0.230304E+01  0.554604E-01
  0.151430E+01  0.229682E+01  0.555054E-01
  0.151703E+01  0.225685E+01  0.558598E-01
  0.151976E+01  0.222341E+01  0.550091E-01
  0.152250E+01  0.213768E+01  0.549731E-01
  0.152523E+01  0.218308E+01  0.546514E-01
  0.152797E+01  0.211866E+01  0.547349E-01
  0.153070E+01  0.209046E+01  0.546388E-01
  0.153343E+01  0.208628E+01  0.545068E-01
  0.153617E+01  0.209989E+01  0.547430E-01
  0.153890E+01  0.207086E+01  0.542439E-01
  0.154164E+01  0.208320E+01  0.549401E-01
  0.154437E+01  0.203913E+01  0.542848E-01
  0.154710E+01  0.213619E+01  0.543682E-01
  0.154984E+01  0.209919E+01  0.549186E-01
  0.155257E+01  0.207193E+01  0.546038E-01
  0.155531E+01  0.200604E+01  0.543592E-01
  0.155804E+01  0.207951E+01  0.547232E-01
  0.156077E+01  0.205445E+01  0.540072E-01
  0.156351E+01  0.196529E+01  0.543517E-01
  0.156624E+01  0.199598E+01  0.544082E-01
  0.156898E+01  0.200551E+01  0.541437E-01
  0.157171E+01  0.196421E+01  0.541374E-01
  0.157444E+01  0.196484E+01  0.545289E-01
  0.157718E+01  0.193157E+01  0.544773E-01
  0.157991E+01  0.197670E+01  0.541633E-01
  0.158265E+01  0.194005E+01  0.537277E-01
  0.158538E+01  0.192521E+01  0.537225E-01
  0.158812E+01  0.195546E+01  0.539336E-01
  0.159085E+01  0.195258E+01  0.535408E-01
  0.159358E+01  0.190535E+01  0.533765E-01
  0.159632E+01  0.182812E+01  0.537805E-01
  0.159905E+01  0.184714E+01  0.534228E-01
  0.160179E+01  0.184899E+01  0.536964E-01
  0.160452E+01  0.179913E+01  0.535768E-01
  0.160725E+01  0.177689E+01  0.531737E-01
  0.160999E+01  0.180344E+01  0.532526E-01
  0.161272E+01  0.181954E+01  0.534254E-01
  0.161546E+01  0.178616E+01  0.533561E-01
